datetime,ip_src,ip_dst,port_dst,proto,action,rule_id,interface
2026-03-02 15:58:10,192.168.107.6,192.168.107.5,445.0,TCP,Permit,8.0,eth0
2026-03-02 15:58:11,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:12,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:13,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:14,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:15,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:16,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:17,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:18,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:19,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:20,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:21,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:22,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:23,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:24,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:25,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:26,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:27,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:28,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:29,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:30,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:31,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:33,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:34,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:35,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:36,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:37,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:38,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:39,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:39,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:58:39,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:40,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:40,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,443.0,TCP,Permit,7.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,8080.0,TCP,Permit,9.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,110.0,TCP,Permit,10.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,3306.0,TCP,Permit,5.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,3389.0,TCP,Permit,11.0,eth0
2026-03-02 15:58:40,192.168.107.6,192.168.107.5,445.0,TCP,Permit,8.0,eth0
2026-03-02 15:58:41,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:42,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:43,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:44,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:45,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:46,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:47,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:48,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:49,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:50,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:51,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:52,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:53,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:54,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:55,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:57,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:58,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:58,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:58:58,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:59,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,443.0,TCP,Permit,7.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,8080.0,TCP,Permit,9.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,110.0,TCP,Permit,10.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,3306.0,TCP,Permit,5.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,3389.0,TCP,Permit,11.0,eth0
2026-03-02 15:58:59,192.168.107.6,192.168.107.5,445.0,TCP,Permit,8.0,eth0
2026-03-02 15:59:00,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:01,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:01,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:02,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,443.0,TCP,Permit,7.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,8080.0,TCP,Permit,9.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,110.0,TCP,Permit,10.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,3306.0,TCP,Permit,5.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,3389.0,TCP,Permit,11.0,eth0
2026-03-02 15:59:02,192.168.107.6,192.168.107.5,445.0,TCP,Permit,8.0,eth0
2026-03-02 15:59:03,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:04,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:05,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:06,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:07,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:08,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:09,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:09,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:09,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:09,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:09,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:09,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:09,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:09,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:09,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:10,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,443.0,TCP,Permit,7.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,8080.0,TCP,Permit,9.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,110.0,TCP,Permit,10.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,3306.0,TCP,Permit,5.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,3389.0,TCP,Permit,11.0,eth0
2026-03-02 15:59:10,192.168.107.6,192.168.107.5,445.0,TCP,Permit,8.0,eth0
2026-03-02 15:59:11,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:12,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:13,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:14,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:15,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:16,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:17,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:18,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:19,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:20,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:21,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:23,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:24,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:25,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:26,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:27,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:28,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:29,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:30,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:31,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:32,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:33,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:34,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:35,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:36,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:37,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:38,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:39,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:39,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:39,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:40,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,443.0,TCP,Permit,7.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,8080.0,TCP,Permit,9.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,110.0,TCP,Permit,10.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,3306.0,TCP,Permit,5.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,3389.0,TCP,Permit,11.0,eth0
2026-03-02 15:59:40,192.168.107.6,192.168.107.5,445.0,TCP,Permit,8.0,eth0
2026-03-02 15:59:41,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:42,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:43,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:44,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:45,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:47,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:48,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:49,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:50,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:51,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:52,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:53,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:54,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:55,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:56,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:57,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:58,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:58,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:58,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:59,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,443.0,TCP,Permit,7.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,8080.0,TCP,Permit,9.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,110.0,TCP,Permit,10.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,3306.0,TCP,Permit,5.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,3389.0,TCP,Permit,11.0,eth0
2026-03-02 15:59:59,192.168.107.6,192.168.107.5,445.0,TCP,Permit,8.0,eth0
2026-03-02 16:00:00,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 16:00:01,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,22.0,TCP,Permit,1.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 16:00:01,192.168.107.6,192.168.107.5,23.0,TCP,Permit,2.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 16:00:02,192.168.107.2,192.168.107.5,37356.0,TCP,Deny,999.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,21.0,TCP,Permit,3.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
2026-03-02 16:00:02,192.168.107.6,192.168.107.5,80.0,TCP,Permit,4.0,eth0
